star_id,objID,specObjID,object_dir,spectrum_path,spectrum_metadata_path,target_path,spectral_subclass_raw,spectral_parent_label,spectral_leaf_label,input_pixels,valid_pixels,nan_fraction,coverage_fraction,wavelength_min,wavelength_max,split
STAR_008441,1237646795985324111,8388022863354157056,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008441,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8388022863354157056.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8388022863354157056.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008441\Target\target.json,F3/F5V (30743),F,F3,4626,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001958,1237648703504318527,2880121025515776000,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001958,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2880121025515776000.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2880121025515776000.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001958\Target\target.json,F9,F,F9,3816,3816,0.0,0.9941257042926955,3815.048411935859,9183.327215116415,train
STAR_002890,1237648702983438360,3275280565342857216,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002890,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3275280565342857216.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3275280565342857216.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002890\Target\target.json,F2,F,F2,3830,3830,0.0,0.9963994836305783,3802.7700035112916,9183.327215116415,train
STAR_004124,1237648703519719450,345656796859361280,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004124,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\345656796859361280.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\345656796859361280.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004124\Target\target.json,F9,F,F9,3836,3828,0.0,0.9976818221925657,3810.659020519133,9198.140860358988,train
STAR_006138,1237648705114734967,4330467317299566592,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006138,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4330467317299566592.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4330467317299566592.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006138\Target\target.json,F3/F5V (30743),F,F3,4631,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_000533,1237646585565807745,1404022242634917888,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000533,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1404022242634917888.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1404022242634917888.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000533\Target\target.json,M5,M,M5,3846,3838,0.0,0.9988449372488183,3800.142571433285,9193.905232576904,train
STAR_005685,1237648704605716609,391948985302018048,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005685,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\391948985302018048.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\391948985302018048.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005685\Target\target.json,A0,A,A0,3843,3833,0.0,0.998494124189121,3806.272589737735,9198.140860358988,train
STAR_009960,1237646587169800753,897502517540186112,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009960,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\897502517540186112.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\897502517540186112.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009960\Target\target.json,F5,F,F5,3827,3824,0.0,0.9970318495076147,3814.168873017869,9198.140860358988,train
STAR_007310,1237648704050758185,4552016716356671488,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007310,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4552016716356671488.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4552016716356671488.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007310\Target\target.json,WDmagnetic,WD,WD,4634,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_000440,1237646587175634148,1403004674839177216,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000440,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1403004674839177216.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1403004674839177216.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000440\Target\target.json,M3,M,M3,3840,3832,0.0,0.9983315838090273,3807.1503077902407,9198.140860358988,train
STAR_004925,1237648704584155355,3723460201840484352,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004925,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3723460201840484352.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3723460201840484352.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004925\Target\target.json,A0,A,A0,3833,3823,0.0,0.9968689719302091,3815.048411935859,9198.140860358988,train
STAR_002827,1237648705120894993,3266405582344579072,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002827,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3266405582344579072.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3266405582344579072.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002827\Target\target.json,F5,F,F5,3818,3812,0.0,0.995077170761093,3824.7241382490856,9198.140860358988,train
STAR_007460,1237648704045515002,4561200382311946240,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007460,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4561200382311946240.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4561200382311946240.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007460\Target\target.json,F3/F5V (30743),F,F3,4622,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_005837,1237648675070541876,409995550046316544,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005837,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\409995550046316544.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\409995550046316544.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005837\Target\target.json,WD,WD,WD,3819,3816,0.0,0.9957293306434666,3821.202474884268,9198.140860358988,train
STAR_003888,1237648702977081388,337793094395127808,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003888,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\337793094395127808.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\337793094395127808.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003888\Target\target.json,A0,A,A0,3840,3835,0.0,0.9988183189833076,3804.5219378491265,9198.140860358988,validation
STAR_001982,1237648705114538063,2880140816725075968,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001982,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2880140816725075968.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2880140816725075968.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001982\Target\target.json,F9,F,F9,3813,3803,0.0,0.9936081970950466,3832.6565960457365,9198.140860358988,train
STAR_002292,1237648705651802274,2891421806244161536,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002292,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2891421806244161536.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2891421806244161536.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002292\Target\target.json,G2,G,G2,3832,3824,0.0,0.9970318495076147,3814.168873017869,9198.140860358988,validation
STAR_001517,1237646794381526043,1417670484731914240,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001517,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417670484731914240.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417670484731914240.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001517\Target\target.json,K3,K,K3,3827,3826,0.0,0.9973571044390466,3812.412496388137,9198.140860358988,validation
STAR_003379,1237648705119846606,3294487933498714112,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003379,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3294487933498714112.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3294487933498714112.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003379\Target\target.json,G2,G,G2,3830,3820,0.0,0.9963808900413392,3817.6840541357556,9198.140860358988,train
STAR_001609,1237645943979180313,1721620853487069184,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001609,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1721620853487069184.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1721620853487069184.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001609\Target\target.json,M1,M,M1,3847,3837,0.0,0.9991427512680918,3802.7700035112916,9198.140860358988,test
STAR_007533,1237646797600981036,5342415222908147712,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007533,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\5342415222908147712.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\5342415222908147712.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007533\Target\target.json,F8V (G_243-63),F,F8,4641,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_002228,1237648704041124047,2891374802122074112,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002228,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2891374802122074112.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2891374802122074112.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002228\Target\target.json,M1,M,M1,3820,3820,0.0,0.9945464866366893,3810.659020519133,9181.210048357256,validation
STAR_006855,1237648704592216387,4531914340568422400,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006855,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4531914340568422400.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4531914340568422400.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006855\Target\target.json,G4V (32923),G,G4,4616,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_009874,1237646647297245678,897459636586702848,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009874,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\897459636586702848.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\897459636586702848.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009874\Target\target.json,F5,F,F5,3845,3835,0.0,0.9988183189833076,3804.5219378491265,9198.140860358988,train
STAR_000674,1237646587176092489,1404126696239556608,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000674,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1404126696239556608.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1404126696239556608.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000674\Target\target.json,M0,M,M0,3845,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_007220,1237648704588350163,4545405902711445504,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007220,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4545405902711445504.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4545405902711445504.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007220\Target\target.json,A8V (155514),A,A8,4621,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_008366,1237646796522324929,8387994550929741824,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008366,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8387994550929741824.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8387994550929741824.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008366\Target\target.json,K3V (32147),K,K3,4623,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_004550,1237648703503335560,364817711169038336,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004550,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\364817711169038336.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\364817711169038336.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004550\Target\target.json,M2,M,M2,3843,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_002151,1237648703504777294,2891324499465103360,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002151,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2891324499465103360.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2891324499465103360.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002151\Target\target.json,OB,OB,OB,3825,3823,0.0,0.9968689719302091,3815.048411935859,9198.140860358988,train
STAR_006572,1237648705134789648,4517319697713354752,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006572,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4517319697713354752.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4517319697713354752.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006572\Target\target.json,K5 (G_19-24),K,K5,4626,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_003313,1237648703510085953,3294388152818493440,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003313,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3294388152818493440.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3294388152818493440.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003313\Target\target.json,G0,G,G0,3817,3817,0.0,0.995662485004417,3819.442859369643,9196.020278393495,validation
STAR_001156,1237646381004620721,1406382374660368384,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001156,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1406382374660368384.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1406382374660368384.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001156\Target\target.json,M2,M,M2,3842,3835,0.0,0.9988183189833076,3804.5219378491265,9198.140860358988,test
STAR_004705,1237648702966333656,3722260084093460480,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004705,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3722260084093460480.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3722260084093460480.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004705\Target\target.json,F5,F,F5,3832,3832,0.0,0.9976414239376881,3804.5219378491265,9191.785627112642,train
STAR_008865,1237646798669677316,8388180093516929024,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008865,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8388180093516929024.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8388180093516929024.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008865\Target\target.json,K5 (G_19-24),K,K5,4595,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_000762,1237646585566922195,1405123708607031296,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000762,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1405123708607031296.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1405123708607031296.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000762\Target\target.json,M4,M,M4,3815,3812,0.0,0.995077170761093,3824.7241382490856,9198.140860358988,test
STAR_007568,1237646798673936860,5342561183076734976,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007568,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\5342561183076734976.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\5342561183076734976.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007568\Target\target.json,F8V (G_243-63),F,F8,4622,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_001570,1237645943978394188,1709226608780404736,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001570,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1709226608780404736.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1709226608780404736.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001570\Target\target.json,M2V,M,M2,3848,3838,0.0,0.9993051046378852,3801.8932953144076,9198.140860358988,train
STAR_000260,1237646587174060539,1400752569881487360,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000260,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1400752569881487360.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1400752569881487360.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000260\Target\target.json,M5,M,M5,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_007826,1237646587712831544,8170888282370234368,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007826,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8170888282370234368.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8170888282370234368.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007826\Target\target.json,F9IV (136064),F,F9,4595,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001189,1237646381006324805,1417519576761001984,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001189,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417519576761001984.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417519576761001984.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001189\Target\target.json,F2,F,F2,3832,3832,0.0,0.9981014238251407,3806.272589737735,9196.020278393495,train
STAR_007423,1237648703510872577,4560022259998414848,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007423,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4560022259998414848.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4560022259998414848.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007423\Target\target.json,F9IV (136064),F,F9,4636,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_005555,1237648704066355643,389645233933019136,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005555,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\389645233933019136.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\389645233933019136.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005555\Target\target.json,M0,M,M0,3811,3811,0.0,0.9930829150040467,3818.562307335403,9181.210048357256,validation
STAR_001898,1237648702967775293,2880077045050664960,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001898,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2880077045050664960.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2880077045050664960.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001898\Target\target.json,F9,F,F9,3829,3828,0.0,0.9976818221925657,3810.659020519133,9198.140860358988,train
STAR_004962,1237648704584745172,3723489338898620416,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004962,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3723489338898620416.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3723489338898620416.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004962\Target\target.json,F9,F,F9,3838,3830,0.0,0.9980067778197793,3808.9042601321803,9198.140860358988,test
STAR_006885,1237648705128169626,4534066639260637184,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006885,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4534066639260637184.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4534066639260637184.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006885\Target\target.json,G8V (101501),G,G8,4638,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_007475,1237648674512044078,4562150914342017024,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007475,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4562150914342017024.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4562150914342017024.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007475\Target\target.json,F3/F5V (30743),F,F3,4634,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_007502,1237648705120043795,4562393356655941632,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007502,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4562393356655941632.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4562393356655941632.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007502\Target\target.json,M5III (221615),M,M5,4619,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_009808,1237646646760046645,897427200993683456,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009808,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\897427200993683456.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\897427200993683456.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009808\Target\target.json,F2,F,F2,3807,3807,0.0,0.9933458415253935,3825.6040110108315,9189.671555247956,train
STAR_003252,1237648704579436626,3287764143959992320,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003252,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3287764143959992320.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3287764143959992320.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003252\Target\target.json,F9,F,F9,3841,3835,0.0,0.9988183189833076,3804.5219378491265,9198.140860358988,test
STAR_000312,1237646585563775329,1401823512594769920,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000312,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1401823512594769920.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1401823512594769920.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000312\Target\target.json,M4,M,M4,3812,3812,0.0,0.9934749829224094,3818.562307335403,9183.327215116415,train
STAR_009670,1237646585559253377,897343912987879424,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009670,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\897343912987879424.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\897343912987879424.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009670\Target\target.json,L9,L,L9,3828,3820,0.0,0.9963808900413392,3817.6840541357556,9198.140860358988,train
STAR_000305,1237646646765879472,1401793001147099136,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000305,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1401793001147099136.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1401793001147099136.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000305\Target\target.json,F9,F,F9,3834,3834,0.0,0.9975072395729189,3801.0188759171087,9187.55796961087,train
STAR_005172,1237648704594837812,3731347548502335488,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005172,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3731347548502335488.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3731347548502335488.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005172\Target\target.json,F5,F,F5,3840,3832,0.0,0.9983315838090273,3807.1503077902407,9198.140860358988,train
STAR_004066,1237648705128104047,342419283965405184,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004066,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\342419283965405184.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\342419283965405184.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004066\Target\target.json,K7,K,K7,3841,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,test
STAR_004000,1237648704590053446,341244181013882880,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004000,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\341244181013882880.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\341244181013882880.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004000\Target\target.json,G0,G,G0,3834,3824,0.0,0.9970318495076147,3814.168873017869,9198.140860358988,test
STAR_008230,1237645943978524767,8254201851819612160,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008230,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8254201851819612160.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8254201851819612160.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008230\Target\target.json,A8V (155514),A,A8,4596,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_009407,1237648703509758001,8394779637268633600,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009407,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8394779637268633600.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8394779637268633600.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009407\Target\target.json,G0 (63791),G,G0,4626,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_004683,1237648704040534094,3722243866296950784,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004683,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3722243866296950784.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3722243866296950784.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004683\Target\target.json,K5,K,K5,3829,3828,0.0,0.9976818221925657,3810.659020519133,9198.140860358988,validation
STAR_008790,1237646798132676372,8388152055970420736,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008790,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8388152055970420736.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8388152055970420736.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008790\Target\target.json,K0V (10780),K,K0,4594,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
