star_id,objID,specObjID,object_dir,spectrum_path,spectrum_metadata_path,target_path,spectral_subclass_raw,spectral_parent_label,spectral_leaf_label,input_pixels,valid_pixels,nan_fraction,coverage_fraction,wavelength_min,wavelength_max,split
STAR_001409,1237646794381132312,1417627878656337920,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001409,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417627878656337920.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417627878656337920.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001409\Target\target.json,A0,A,A0,3847,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001410,1237646794381132082,1417628153534244864,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001410,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417628153534244864.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417628153534244864.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001410\Target\target.json,A0,A,A0,3847,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001411,1237646794381197829,1417628428412151808,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001411,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417628428412151808.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417628428412151808.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001411\Target\target.json,F5,F,F5,3847,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001412,1237646794381132602,1417628703290058752,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001412,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417628703290058752.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417628703290058752.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001412\Target\target.json,F9,F,F9,3847,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001413,1237646794381132303,1417628978167965696,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001413,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417628978167965696.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417628978167965696.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001413\Target\target.json,A0,A,A0,3848,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001414,1237646382079607680,1417629527923779584,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001414,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417629527923779584.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417629527923779584.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001414\Target\target.json,A0,A,A0,3847,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_001415,1237646382079672642,1417631177191221248,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001415,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417631177191221248.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417631177191221248.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001415\Target\target.json,A0,A,A0,3847,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001416,1237646382079672786,1417631452069128192,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001416,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417631452069128192.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417631452069128192.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001416\Target\target.json,A0,A,A0,3847,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_001417,1237646382079606869,1417632001824942080,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001417,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417632001824942080.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417632001824942080.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001417\Target\target.json,A0,A,A0,3847,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_001418,1237646382079672588,1417632551580755968,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001418,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417632551580755968.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417632551580755968.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001418\Target\target.json,A0,A,A0,3847,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001419,1237646382079607640,1417633651092383744,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001419,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417633651092383744.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417633651092383744.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001419\Target\target.json,A0,A,A0,3847,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001420,1237646382079672552,1417634475726104576,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001420,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417634475726104576.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417634475726104576.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001420\Target\target.json,F2,F,F2,3846,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001421,1237646382079804742,1417634750604011520,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001421,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417634750604011520.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417634750604011520.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001421\Target\target.json,A0,A,A0,3846,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_001422,1237646382079803989,1417635025481918464,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001422,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417635025481918464.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417635025481918464.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001422\Target\target.json,A0,A,A0,3845,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001423,1237646382079804054,1417635300359825408,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001423,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417635300359825408.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417635300359825408.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001423\Target\target.json,A0,A,A0,3846,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001424,1237646382079804787,1417635850115639296,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001424,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417635850115639296.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417635850115639296.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001424\Target\target.json,M2,M,M2,3845,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001425,1237646382079804915,1417636124993546240,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001425,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417636124993546240.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417636124993546240.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001425\Target\target.json,A0,A,A0,3847,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001426,1237646382079803986,1417636399871453184,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001426,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417636399871453184.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417636399871453184.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001426\Target\target.json,A0,A,A0,3846,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001427,1237646382079806186,1417636949627267072,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001427,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417636949627267072.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417636949627267072.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001427\Target\target.json,M0,M,M0,3847,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001428,1237646382079803959,1417637224505174016,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001428,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417637224505174016.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417637224505174016.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001428\Target\target.json,F5,F,F5,3846,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001429,1237646382079805324,1417637499383080960,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001429,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417637499383080960.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417637499383080960.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001429\Target\target.json,A0,A,A0,3846,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001430,1237646382079738485,1417637774260987904,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001430,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417637774260987904.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417637774260987904.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001430\Target\target.json,A0,A,A0,3845,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001431,1237646382079738484,1417638049138894848,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001431,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417638049138894848.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417638049138894848.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001431\Target\target.json,F9,F,F9,3846,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001432,1237646382079804389,1417638598894708736,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001432,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417638598894708736.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417638598894708736.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001432\Target\target.json,K3,K,K3,3846,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_001433,1237646382079738335,1417638873772615680,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001433,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417638873772615680.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417638873772615680.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001433\Target\target.json,A0,A,A0,3845,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_001434,1237646381542998673,1417639148650522624,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001434,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417639148650522624.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417639148650522624.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001434\Target\target.json,A0,A,A0,3845,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001435,1237646382079804099,1417639423528429568,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001435,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417639423528429568.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417639423528429568.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001435\Target\target.json,A0,A,A0,3845,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_001436,1237646382079934844,1417640248162150400,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001436,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417640248162150400.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417640248162150400.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001436\Target\target.json,A0,A,A0,3845,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_001437,1237646382079934757,1417640797917964288,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001437,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417640797917964288.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417640797917964288.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001437\Target\target.json,A0,A,A0,3845,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001438,1237646382079869048,1417641072795871232,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001438,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417641072795871232.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417641072795871232.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001438\Target\target.json,A0,A,A0,3845,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001439,1237646381543065258,1417641347673778176,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001439,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417641347673778176.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417641347673778176.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001439\Target\target.json,A0,A,A0,3845,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_001440,1237646381543063953,1417641622551685120,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001440,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417641622551685120.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417641622551685120.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001440\Target\target.json,A0,A,A0,3845,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001441,1237646382079935586,1417642447185405952,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001441,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417642447185405952.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417642447185405952.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001441\Target\target.json,A0,A,A0,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_001442,1237646381543063904,1417642722063312896,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001442,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417642722063312896.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417642722063312896.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001442\Target\target.json,A0,A,A0,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_001443,1237646381543064393,1417642996941219840,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001443,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417642996941219840.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417642996941219840.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001443\Target\target.json,A0,A,A0,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001444,1237646382079869104,1417643271819126784,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001444,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417643271819126784.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417643271819126784.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001444\Target\target.json,A0,A,A0,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001445,1237646382079869144,1417643546697033728,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001445,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417643546697033728.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417643546697033728.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001445\Target\target.json,A0,A,A0,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001446,1237646382079869603,1417643821574940672,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001446,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417643821574940672.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417643821574940672.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001446\Target\target.json,A0,A,A0,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001447,1237646382079869702,1417645195964475392,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001447,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417645195964475392.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417645195964475392.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001447\Target\target.json,F5,F,F5,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001448,1237646794381263265,1417645745720289280,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001448,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417645745720289280.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417645745720289280.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001448\Target\target.json,A0,A,A0,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_001449,1237646794381263512,1417646020598196224,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001449,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417646020598196224.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417646020598196224.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001449\Target\target.json,A0,A,A0,3843,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001450,1237646794381263649,1417646295476103168,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001450,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417646295476103168.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417646295476103168.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001450\Target\target.json,A0,A,A0,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001451,1237646794381263499,1417646570354010112,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001451,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417646570354010112.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417646570354010112.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001451\Target\target.json,F5,F,F5,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001452,1237646794381328517,1417646845231917056,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001452,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417646845231917056.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417646845231917056.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001452\Target\target.json,F9,F,F9,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_001453,1237646794381263622,1417647394987730944,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001453,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417647394987730944.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417647394987730944.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001453\Target\target.json,K1,K,K1,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001454,1237646794381329208,1417647944743544832,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001454,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417647944743544832.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417647944743544832.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001454\Target\target.json,A0,A,A0,3843,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001455,1237646794381329160,1417648219621451776,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001455,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417648219621451776.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417648219621451776.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001455\Target\target.json,A0,A,A0,3843,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,validation
STAR_001456,1237646794381329287,1417648494499358720,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001456,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417648494499358720.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417648494499358720.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001456\Target\target.json,F9,F,F9,3843,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,test
STAR_001457,1237646794381329010,1417648769377265664,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001457,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417648769377265664.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417648769377265664.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001457\Target\target.json,A0,A,A0,3843,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,validation
STAR_001458,1237646794381328813,1417649044255172608,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001458,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417649044255172608.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417649044255172608.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001458\Target\target.json,F9,F,F9,3843,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001459,1237646794381329367,1417649319133079552,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001459,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417649319133079552.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417649319133079552.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001459\Target\target.json,A0,A,A0,3843,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001460,1237646794381328970,1417649594010986496,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001460,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417649594010986496.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417649594010986496.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001460\Target\target.json,A0,A,A0,3842,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001461,1237646794381263724,1417649868888893440,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001461,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417649868888893440.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417649868888893440.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001461\Target\target.json,F5,F,F5,3843,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,test
STAR_001462,1237646794381263697,1417650143766800384,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001462,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417650143766800384.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417650143766800384.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001462\Target\target.json,F9,F,F9,3842,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001463,1237646794381263370,1417650418644707328,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001463,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417650418644707328.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417650418644707328.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001463\Target\target.json,F9,F,F9,3842,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001464,1237646794381329615,1417650693522614272,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001464,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417650693522614272.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417650693522614272.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001464\Target\target.json,K3,K,K3,3842,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001465,1237646794381263504,1417650968400521216,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001465,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417650968400521216.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417650968400521216.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001465\Target\target.json,A0,A,A0,3842,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_001466,1237646382080000397,1417651243278428160,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001466,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417651243278428160.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417651243278428160.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001466\Target\target.json,A0,A,A0,3842,3838,0.0,0.9993051046378852,3801.8932953144076,9198.140860358988,train
STAR_001467,1237646382080000028,1417651518156335104,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001467,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417651518156335104.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417651518156335104.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001467\Target\target.json,A0,A,A0,3841,3838,0.0,0.9993051046378852,3801.8932953144076,9198.140860358988,train
