star_id,objID,specObjID,object_dir,spectrum_path,spectrum_metadata_path,target_path,spectral_subclass_raw,spectral_parent_label,spectral_leaf_label,input_pixels,valid_pixels,nan_fraction,coverage_fraction,wavelength_min,wavelength_max,split
STAR_003310,1237648703510151486,3294385678917330944,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003310,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3294385678917330944.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3294385678917330944.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003310\Target\target.json,L5.5,L,L5.5,3814,3814,0.0,0.995173840907687,3822.081537491985,9196.020278393495,validation
STAR_004985,1237648704585007232,3723511604009082880,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004985,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3723511604009082880.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3723511604009082880.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004985\Target\target.json,F9,F,F9,3827,3820,0.0,0.9963808900413392,3817.6840541357556,9198.140860358988,validation
STAR_009005,1237646797596328273,8388229021784365056,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009005,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8388229021784365056.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8388229021784365056.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009005\Target\target.json,K5Ve (118100),K,K5,4594,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_000583,1237646586102285058,1404050280181426176,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000583,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1404050280181426176.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1404050280181426176.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000583\Target\target.json,M0,M,M0,3838,3831,0.0,0.9961029328514303,3800.142571433285,9179.098408831009,train
STAR_009738,1237646646223765776,897380196871596032,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009738,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\897380196871596032.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\897380196871596032.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009738\Target\target.json,G0,G,G0,3841,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_006251,1237648703505957531,4332512414295939072,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006251,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4332512414295939072.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4332512414295939072.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006251\Target\target.json,G1V (95128),G,G1,4629,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001761,1237646585563710575,2332902872552859648,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001761,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2332902872552859648.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2332902872552859648.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001761\Target\target.json,T2,T,T2,3844,3835,0.0,0.9976695181810343,3800.142571433285,9187.55796961087,test
STAR_008411,1237646795985388760,8388011043604158464,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008411,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8388011043604158464.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8388011043604158464.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008411\Target\target.json,K0IV (191026),K,K0,4624,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_007363,1237648702975377893,4555470556837992448,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007363,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4555470556837992448.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4555470556837992448.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007363\Target\target.json,B9III (15318),B,B9,4635,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_008118,1237646793847145775,8172019404068116480,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008118,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8172019404068116480.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8172019404068116480.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008118\Target\target.json,K1IVa (142091),K,K1,3853,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_005651,1237648704605061353,391898132889233408,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005651,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\391898132889233408.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\391898132889233408.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005651\Target\target.json,G2,G,G2,3809,3809,0.0,0.9934435312144342,3822.962901052926,9187.55796961087,train
STAR_004618,1237648704577273934,364942780616697856,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004618,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\364942780616697856.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\364942780616697856.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004618\Target\target.json,M3,M,M3,3839,3833,0.0,0.998494124189121,3806.272589737735,9198.140860358988,validation
STAR_000097,1237645943978787200,1195829440064546816,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000097,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1195829440064546816.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1195829440064546816.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000097\Target\target.json,M3,M,M3,3840,3836,0.0,0.9989807471492215,3803.644825753192,9198.140860358988,train
STAR_009984,1237646647834771694,897512413144836096,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009984,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\897512413144836096.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\897512413144836096.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009984\Target\target.json,F5,F,F5,3817,3814,0.0,0.9954033257974189,3822.962901052926,9198.140860358988,test
STAR_005609,1237648702995235816,391826114877614080,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005609,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\391826114877614080.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\391826114877614080.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005609\Target\target.json,K7,K,K7,3842,3834,0.0,0.9986562402292165,3805.397163121219,9198.140860358988,train
STAR_007598,1237648705129021468,602390568558946304,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007598,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\602390568558946304.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\602390568558946304.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007598\Target\target.json,F2,F,F2,3844,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_000120,1237646798138245833,1293761297925564416,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000120,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1293761297925564416.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1293761297925564416.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000120\Target\target.json,F5,F,F5,3837,3815,0.0,0.9955665412716672,3822.081537491985,9198.140860358988,train
STAR_000252,1237646587173864308,1400747347201255424,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000252,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1400747347201255424.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1400747347201255424.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000252\Target\target.json,M5,M,M5,3845,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_006796,1237648704593593054,4528567702084933632,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006796,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4528567702084933632.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4528567702084933632.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006796\Target\target.json,M4.5:III (123657),M,M4.5,4623,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,validation
STAR_000034,1237648702982783056,1035916740309051392,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000034,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1035916740309051392.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1035916740309051392.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000034\Target\target.json,F5,F,F5,3830,3822,0.0,0.99670644473139,3815.9260588094817,9198.140860358988,validation
STAR_005736,1237648702994448469,409828424278894592,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005736,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\409828424278894592.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\409828424278894592.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005736\Target\target.json,OB,OB,OB,3829,3822,0.0,0.99670644473139,3815.9260588094817,9198.140860358988,test
STAR_003661,1237648704593723671,3303520971293485056,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003661,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3303520971293485056.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3303520971293485056.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003661\Target\target.json,F9,F,F9,3839,3831,0.0,0.9981693930821489,3808.0261377153843,9198.140860358988,train
STAR_005246,1237648702973607988,384034426046146560,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005246,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\384034426046146560.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\384034426046146560.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005246\Target\target.json,K7,K,K7,3837,3811,0.0,0.9949142313607697,3825.6040110108315,9198.140860358988,validation
STAR_006673,1237648704595297279,4521746061765924864,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006673,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4521746061765924864.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4521746061765924864.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006673\Target\target.json,F3/F5V (30743),F,F3,4635,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_000322,1237646587711259207,1401838356001744896,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000322,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1401838356001744896.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1401838356001744896.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000322\Target\target.json,M3,M,M3,3817,3807,0.0,0.9942613202736899,3829.129730881063,9198.140860358988,train
STAR_005121,1237648702984159455,3731308515839549440,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005121,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3731308515839549440.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3731308515839549440.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005121\Target\target.json,A0,A,A0,3810,3810,0.0,0.9924626227527164,3817.6840541357556,9176.982217000424,validation
STAR_000972,1237646587176944881,1405251801711667200,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000972,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1405251801711667200.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1405251801711667200.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000972\Target\target.json,M5,M,M5,3837,3829,0.0,0.9978445123717098,3809.780493551755,9198.140860358988,test
STAR_009800,1237646748744024282,897421428557637632,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009800,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\897421428557637632.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\897421428557637632.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009800\Target\target.json,A0,A,A0,3814,3814,0.0,0.994486795533021,3819.442859369643,9189.671555247956,validation
STAR_006250,1237648702969086296,4332508566005241856,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006250,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4332508566005241856.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4332508566005241856.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006250\Target\target.json,CV,CV,CV,4629,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001072,1237646585567119187,1406317778352236544,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001072,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1406317778352236544.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1406317778352236544.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001072\Target\target.json,M4,M,M4,3814,3814,0.0,0.9942584559769384,3818.562307335403,9187.55796961087,train
STAR_006028,1237648705113882793,4329328223186081792,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006028,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4329328223186081792.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4329328223186081792.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006028\Target\target.json,A1III (225180),A,A1,4629,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_002359,1237648705115455601,2891460014273226752,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002359,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2891460014273226752.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2891460014273226752.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002359\Target\target.json,K7,K,K7,3836,3828,0.0,0.9976818221925657,3810.659020519133,9198.140860358988,train
STAR_005823,1237648675070214903,409976033714923520,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005823,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\409976033714923520.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\409976033714923520.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005823\Target\target.json,F9,F,F9,3837,3832,0.0,0.9983315838090273,3807.1503077902407,9198.140860358988,train
STAR_000032,1237648702982521375,1034867256426784768,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000032,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1034867256426784768.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1034867256426784768.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000032\Target\target.json,L9,L,L9,3834,3831,0.0,0.9981693930821489,3808.0261377153843,9198.140860358988,train
STAR_005665,1237648675070869801,391917374342719488,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005665,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\391917374342719488.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\391917374342719488.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005665\Target\target.json,F9,F,F9,3840,3822,0.0,0.99670644473139,3815.9260588094817,9198.140860358988,train
STAR_001618,1237645942906028249,1721648616155670528,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001618,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1721648616155670528.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1721648616155670528.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001618\Target\target.json,M4,M,M4,3839,3834,0.0,0.9986562402292165,3805.397163121219,9198.140860358988,train
STAR_000030,1237648703519064074,1034849389362833408,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000030,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1034849389362833408.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1034849389362833408.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000030\Target\target.json,A0,A,A0,3843,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,test
STAR_001672,1237646588247671575,2310434901708531712,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001672,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2310434901708531712.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2310434901708531712.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001672\Target\target.json,F9,F,F9,3819,3809,0.0,0.9945878509988688,3827.366464965097,9198.140860358988,validation
STAR_007999,1237646792772749464,8171926495335569408,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007999,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8171926495335569408.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8171926495335569408.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_007999\Target\target.json,G9IV (100030),G,G9,3853,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_001598,1237645943978983864,1709286257286211584,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001598,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1709286257286211584.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1709286257286211584.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001598\Target\target.json,K3,K,K3,3820,3820,0.0,0.9963808900413392,3817.6840541357556,9198.140860358988,test
STAR_005506,1237648704067535433,389568542996981760,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005506,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\389568542996981760.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\389568542996981760.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005506\Target\target.json,F9,F,F9,3840,3836,0.0,0.9989807471492215,3803.644825753192,9198.140860358988,test
STAR_000107,1237645943976493329,1199248645795375104,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000107,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1199248645795375104.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1199248645795375104.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000107\Target\target.json,K7,K,K7,3825,3825,0.0,0.9971943018647097,3813.291630289555,9198.140860358988,train
STAR_001881,1237648702967971990,2880065500178573312,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001881,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2880065500178573312.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2880065500178573312.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001881\Target\target.json,F9,F,F9,3824,3819,0.0,0.9962182505599231,3818.562307335403,9198.140860358988,train
STAR_004864,1237648704584482948,3723393956264910848,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004864,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3723393956264910848.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3723393956264910848.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004864\Target\target.json,F9,F,F9,3831,3831,0.0,0.9967907081412402,3802.7700035112916,9185.439827473989,train
STAR_001278,1237646381542605880,1417553936499369984,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001278,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417553936499369984.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417553936499369984.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001278\Target\target.json,A0,A,A0,3842,3839,0.0,0.9992366124000388,3800.142571433285,9196.020278393495,test
STAR_006015,1237648703503270084,4329101998668666880,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006015,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4329101998668666880.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4329101998668666880.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006015\Target\target.json,A5II (34578),A,A5,4615,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_004773,1237648704040730756,3722386527930654720,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004773,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3722386527930654720.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3722386527930654720.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004773\Target\target.json,F9,F,F9,3828,3821,0.0,0.9965434921163618,3816.8060029306343,9198.140860358988,validation
STAR_002749,1237648704046956635,3266253025106225152,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002749,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3266253025106225152.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3266253025106225152.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002749\Target\target.json,F9,F,F9,3826,3824,0.0,0.9970318495076147,3814.168873017869,9198.140860358988,train
STAR_005365,1237648674530066755,386320035875940352,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005365,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\386320035875940352.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\386320035875940352.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005365\Target\target.json,A0,A,A0,3838,3819,0.0,0.9962182505599231,3818.562307335403,9198.140860358988,train
STAR_006464,1237648704599426152,4512751777142298624,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006464,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4512751777142298624.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4512751777142298624.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006464\Target\target.json,M4.5:III (123657),M,M4.5,4606,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_009353,1237648703510085681,8394737306070964224,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009353,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8394737306070964224.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8394737306070964224.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009353\Target\target.json,G8V (101501),G,G8,4620,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_001069,1237646585567184720,1406315579328980992,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001069,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1406315579328980992.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1406315579328980992.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001069\Target\target.json,M1,M,M1,3815,3815,0.0,0.9941914489895101,3816.8060029306343,9185.439827473989,validation
STAR_009766,1237646586632471125,897396964423919616,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009766,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\897396964423919616.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\897396964423919616.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009766\Target\target.json,F5,F,F5,3836,3836,0.0,0.9985207291226846,3801.8932953144076,9193.905232576904,validation
STAR_001361,1237646382079476040,1417609186958665728,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001361,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417609186958665728.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417609186958665728.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001361\Target\target.json,A0,A,A0,3837,3829,0.0,0.9978445123717098,3809.780493551755,9198.140860358988,train
STAR_005263,1237648704063733940,385100402586052608,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005263,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\385100402586052608.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\385100402586052608.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005263\Target\target.json,WD,WD,WD,3845,3838,0.0,0.9988449372488183,3800.142571433285,9193.905232576904,train
STAR_004316,1237648702987632866,352420167927490560,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004316,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\352420167927490560.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\352420167927490560.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004316\Target\target.json,K5,K,K5,3841,3838,0.0,0.9993051046378852,3801.8932953144076,9198.140860358988,validation
STAR_009440,1237648703509561579,8394803276768630784,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009440,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8394803276768630784.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8394803276768630784.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009440\Target\target.json,K3V (32147),K,K3,4627,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_003972,1237648703515721908,340073202355038208,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003972,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\340073202355038208.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\340073202355038208.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003972\Target\target.json,A0,A,A0,3840,3835,0.0,0.9976695181810343,3800.142571433285,9187.55796961087,train
STAR_001254,1237646381542867245,1417545415284254720,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001254,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417545415284254720.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417545415284254720.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001254\Target\target.json,A0,A,A0,3842,3839,0.0,0.9992366124000388,3800.142571433285,9196.020278393495,train
